Date,Ticker,Name,Tag,Industry,Open_Price,Close_Price,Low_Price,Amount,Daily_Pct,Hold_Period,Stop_Loss,Score,ATR_Pct,周期共振,Exit_Price,Exit_Date,Stop_Method,Trail_Stop,MA20,MA50,PE_TTM,EPS_TTM,PB,Earnings_Growth,ROE,估值评分,估值结论
2026-08-19,000725.SZ,京东方A,Stop_Loss_Hit,元器件,6.09,6.47,,20484397.3925,6.24,8-12天,5.82元,68.0,5.55,,,,,,,,,,,,,,
2026-08-19,300433.SZ,蓝思科技,Core_Dragon,元器件,36.98,39.12,,7037312.94921,5.79,6-10天,36.55,66.0,5.18,,,,MA20-ATR+ATR×2（5.18%）+KDJ转弱,36.55,36.84,40.16,,,,,,,
2026-08-19,300684.SZ,中石科技,Stop_Loss_Hit,元器件,96.62,97.0,,4847927.86769,0.39,5-8天,87.3元,70.0,6.84,,,,,,,,,,,,,,
2026-08-19,002081.SZ,金螳螂,Observation,装修装饰,5.9,6.27,,4570048.10177,6.27,观望,观望,nan,4.67,,,,,,,,,,,,,,
2026-08-19,688126.SH,沪硅产业,Observation,半导体,27.4,27.79,,4434418.029,1.42,观望,观望,nan,7.39,,,,,,,,,,,,,,
2026-08-19,603118.SH,共进股份,Core_Dragon,通信设备,20.15,19.01,,4393371.028,-5.66,5-8天,15.76,67.0,8.2,,,,MA20-ATR+ATR×2（8.20%）,15.76,16.71,15.06,,,,,,,
2026-08-19,600580.SH,卧龙电驱,Observation,电气设备,35.59,37.87,,4295459.938,6.41,观望,观望,nan,4.94,,,,,,,,,,,,,,
2026-08-20,002202.SZ,金风科技,Observation,电气设备,24.21,22.03,,9464301.96027,-9.0,观望,观望,nan,5.22,,,,,,,,,,,,,,
2026-08-20,600460.SH,士兰微,Observation,半导体,33.59,34.49,,7079790.636,2.68,观望,观望,nan,6.3,,,,,,,,,,,,,,
2026-08-20,600118.SH,中国卫星,Stop_Loss_Hit,航空,72.0,67.51,,6378686.527,-6.24,5-10天,64.5元,64.0,6.26,,,,,,,,,,,,,,
2026-08-20,600547.SH,山东黄金,Core_Dragon,黄金,29.74,32.6,,5668465.653,9.62,7-10天,32.55,78.0,5.88,,,,MA20-ATR+ATR×2（5.88%）,32.55,32.88,28.37,,,,,,,
2026-08-20,600172.SH,黄河旋风,Observation,矿物制品,13.58,14.42,,4652065.944,6.19,观望,观望,nan,7.93,,,,,,,,,,,,,,
2026-08-27,601899.SH,紫金矿业,Core_Dragon,铜,33.8,34.57,33.79,10924145.121,2.28,3-5天,32.62,83,3.88,False,,,MA20-ATR+ATR×2（3.88%）+MACD转弱+KDJ转弱+MACD+KDJ同步转弱加严,32.62,33.93,31.02,,,,,,,
2026-08-27,601318.SH,中国平安,Core_Dragon,保险,55.88,55.87,55.45,5886018.865,-0.02,5-10天,55.23,72,1.74,True,,,MA20-ATR+ATR×2（1.74%）,55.23,53.77,52.3,,,,,,,
2026-08-27,601212.SH,白银有色,Core_Dragon,铜,7.0,7.2,7.0,4031968.824,2.86,1-2天,5.93,68,6.97,True,,,MA20-ATR+ATR×2（6.97%）+KDJ转弱,5.93,6.11,5.4,,,,,,,
2026-08-27,000630.SZ,铜陵有色,Core_Dragon,铜,6.62,6.76,6.6,3252315.08632,2.11,3-5天,6.38,85,3.81,False,,,MA20-ATR+ATR×2（3.81%）+MACD转弱,6.38,6.64,6.36,,,,,,,
2026-08-28,000657.SZ,中钨高新,Stop_Loss_Hit,小金属,67.9,66.76,66.76,5821697.51541,-1.68,2-3天,67.21元,68,7.45,True,67.9,2026-08-31,,,,,,,,,,,
2026-08-28,000506.SZ,招金黄金,Stop_Loss_Hit,黄金,22.23,21.43,21.43,3651833.66566,-3.6,3-5天,21.46元,88,7.1,True,22.23,2026-08-31,,,,,,,,,,,
2026-09-01,300017.SZ,网宿科技,Core_Dragon,软件服务,16.36,16.39,16.36,3938368.95903,0.18,3-6天,14.55,78,6.26,True,,,MA20-ATR+ATR×2（6.26%）,14.55,15.57,14.44,,,,,,,
2026-09-02,000938.SZ,紫光股份,Core_Dragon,IT设备,38.0,37.99,37.65,7386763.60537,-0.03,动态持有天,35.09,68,5.8,False,,,MA20-ATR+ATR×2（5.80%）,35.09,37.31,35.87,,,,,,,
2026-09-02,600036.SH,招商银行,Core_Dragon,银行,40.9,40.87,40.63,4659959.162,-0.07,动态持有天,39.63,72,1.42,False,,,MA20-ATR+ATR×2（1.42%）,39.63,39.13,38.41,,,,,,,
2026-09-02,601166.SH,兴业银行,Core_Dragon,银行,18.0,17.9,17.84,3018725.751,-0.56,动态持有天,17.59,75,1.75,False,,,MA20-ATR+ATR×2（1.75%）,17.59,18.08,17.86,,,,,,,
